name,katakana,address,ido,keido,wbgt_time_json
津山,ツヤマ,津山市林田　津山特別地域気象観測所,35.05022222,134.0001389,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [1.959, 1.687, 1.451, 1.415, 1.515, 1.514, 1.753, 1.889, 2.345, 3.165, 4.473, 5.826, 6.187, 6.667, 6.619, 6.08, 5.247, 4.006, 3.719, 3.664, 3.653, 3.699, 3.812, 4.002, 4.096, 4.19, 4.245, 4.296, 4.356, 4.411, 4.336, 4.305, 4.902, 6.197, 7.986, 8.82, 9.245, 9.208, 8.78, 8.085, 6.962, 5.024, 4.251, 4.056, 3.84, 3.702, 3.554, 3.609]}"
新見,ニイミ,新見市足見堂の下,34.9335,133.5166944,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [2.114, 2.45, 2.653, 2.156, 1.912, 1.662, 1.53, 1.429, 2.422, 4.852, 7.281, 8.597, 9.253, 9.962, 10.247, 9.856, 8.842, 7.065, 5.845, 5.121, 4.751, 4.481, 4.204, 3.794, 3.361, 3.022, 2.778, 2.728, 2.578, 2.229, 2.018, 1.859, 3.018, 5.788, 9.123, 10.743, 11.453, 11.751, 11.932, 11.409, 10.086, 7.792, 6.322, 5.833, 5.364, 5.068, 4.856, 4.484]}"
下呰部,シモアザエ,真庭市下呰部,34.95025,133.6168611,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [1.575, 2.39, 2.251, 1.806, 1.708, 1.48, 1.482, 1.481, 2.458, 4.66, 6.664, 8.023, 8.779, 9.423, 9.907, 9.434, 8.422, 6.681, 5.508, 4.91, 4.568, 4.172, 3.958, 3.597, 3.261, 3.018, 2.919, 3.019, 2.726, 2.626, 2.377, 2.362, 3.659, 6.549, 9.288, 10.501, 11.134, 11.5, 11.503, 10.978, 9.655, 7.246, 5.919, 5.631, 5.382, 5.289, 5.036, 4.778]}"
旭西,アサヒニシ,久米郡美咲町西,34.95019444,133.8001944,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [1.695, 2.156, 2.153, 1.645, 1.544, 1.392, 1.298, 1.26, 2.216, 4.385, 6.368, 7.754, 8.65, 9.412, 9.941, 9.656, 8.596, 6.826, 5.622, 5.057, 4.373, 4.075, 3.854, 3.333, 2.856, 2.411, 2.205, 2.31, 2.105, 2.055, 1.949, 1.891, 3.212, 6.1, 9.254, 10.666, 11.479, 11.771, 11.856, 11.39, 10.157, 7.64, 6.037, 5.361, 4.953, 4.579, 4.209, 3.798]}"
赤磐,アカイワ,赤磐市黒本,34.91669444,134.0669167,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [7.017, 7.051, 7.061, 7.024, 6.931, 6.653, 6.622, 6.708, 7.211, 8.41, 9.277, 9.661, 10.009, 10.293, 10.262, 10.217, 9.857, 9.051, 8.831, 8.998, 9.08, 9.02, 8.943, 8.953, 8.903, 8.906, 8.981, 9.032, 9.084, 9.139, 9.099, 8.996, 9.408, 10.345, 11.116, 11.44, 11.627, 11.763, 11.868, 11.76, 11.126, 10.337, 10.226, 10.536, 10.472, 10.019, 9.579, 9.149]}"
陣山,ジンヤマ,高梁市松原町字松岡陣山,34.81686111,133.5167778,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [2.44, 2.875, 3.021, 2.679, 2.34, 2.153, 1.962, 1.913, 2.853, 5.317, 7.617, 8.923, 9.468, 10.1, 10.348, 9.963, 8.884, 7.067, 5.802, 5.336, 5.209, 4.933, 4.509, 4.074, 3.498, 3.067, 2.765, 2.523, 2.47, 2.267, 1.958, 1.899, 3.153, 6.033, 9.21, 10.838, 11.482, 11.939, 11.935, 11.492, 10.087, 7.786, 6.41, 5.713, 5.235, 4.935, 4.624, 4.25]}"
吉備中央,キビチュウオウ,加賀郡吉備中央町北,34.81666667,133.7000833,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [3.223, 3.246, 3.489, 3.236, 3.005, 2.775, 2.625, 2.477, 3.081, 5.059, 7.38, 9.071, 9.599, 10.207, 10.678, 10.306, 9.24, 7.704, 6.597, 6.052, 5.804, 5.423, 5.083, 4.79, 4.289, 3.931, 3.685, 3.632, 3.543, 3.442, 3.199, 3.049, 3.832, 6.216, 8.956, 10.87, 11.882, 12.182, 12.275, 11.915, 10.693, 8.617, 7.235, 6.486, 5.941, 5.697, 5.385, 5.224]}"
福渡,フクワタリ,岡山市北区建部町福渡,34.86666667,133.9000556,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [3.701, 3.645, 3.68, 3.429, 3.259, 3.214, 3.163, 3.114, 3.816, 5.54, 7.419, 8.914, 9.509, 9.978, 10.408, 10.23, 9.199, 7.656, 6.857, 6.409, 6.252, 5.818, 5.461, 5.083, 4.854, 4.457, 4.27, 4.228, 4.228, 4.127, 4.041, 3.855, 4.688, 6.952, 9.497, 10.853, 11.579, 11.993, 12.006, 11.708, 10.655, 8.583, 7.222, 6.485, 5.849, 5.512, 5.449, 5.263]}"
和気,ワケ,和気郡和気町吉田,34.80025,134.1833333,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [6.363, 6.449, 6.059, 6.064, 5.965, 5.944, 6.052, 6.081, 6.637, 7.807, 8.765, 9.398, 10.002, 10.486, 10.536, 10.325, 9.793, 8.828, 8.556, 8.502, 8.506, 8.317, 8.117, 8.11, 8.016, 8.091, 8.162, 8.189, 7.978, 7.944, 7.909, 7.871, 8.269, 9.507, 10.487, 11.22, 11.527, 11.894, 11.932, 11.733, 11.128, 10.22, 10.097, 10.224, 9.391, 8.802, 8.011, 7.497]}"
高梁,タカハシ,高梁市落合町近似,34.78347222,133.6001667,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [3.381, 3.722, 3.508, 3.374, 3.038, 2.807, 2.807, 2.761, 3.572, 5.95, 8.062, 9.292, 9.886, 10.318, 10.51, 10.124, 9.066, 7.302, 6.213, 5.775, 5.731, 5.586, 5.284, 4.822, 4.301, 3.876, 3.689, 3.45, 3.209, 3.155, 2.959, 2.701, 3.58, 6.546, 9.254, 10.911, 11.806, 12.11, 12.188, 11.818, 10.58, 8.247, 6.759, 5.904, 5.297, 4.848, 4.545, 4.319]}"
日応寺,ニチオウジ,岡山市北区日応寺　岡山航空気象観測所,34.75011111,133.8500833,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [5.5, 5.416, 4.957, 5.033, 5.108, 5.013, 4.963, 4.959, 5.448, 6.749, 8.374, 9.661, 10.14, 10.586, 10.716, 10.611, 9.862, 8.716, 8.122, 7.687, 7.622, 7.418, 7.11, 6.801, 6.522, 6.157, 5.985, 5.845, 5.749, 5.765, 5.627, 5.491, 6.031, 7.732, 9.627, 10.967, 11.715, 12.133, 12.291, 12.023, 11.151, 9.712, 8.786, 7.965, 7.442, 7.115, 7.076, 6.948]}"
佐屋,サヤ,井原市芳井町佐屋,34.68336111,133.4335278,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [5.392, 5.595, 5.072, 5.085, 4.949, 4.899, 4.9, 4.988, 5.413, 7.047, 8.699, 9.817, 10.262, 10.758, 10.838, 10.622, 9.748, 8.501, 7.79, 7.203, 7.238, 7.356, 7.208, 6.957, 6.725, 6.676, 6.701, 6.583, 6.369, 6.214, 6.076, 6.032, 6.591, 8.341, 10.333, 11.267, 11.984, 12.369, 12.443, 12.148, 11.153, 9.379, 8.166, 7.515, 7.05, 6.81, 6.672, 6.483]}"
矢掛,ヤカゲ,小田郡矢掛町東三成,34.61666667,133.6166944,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [6.784, 6.946, 6.627, 6.185, 6.169, 6.155, 6.262, 6.283, 6.788, 7.965, 9.249, 10.083, 10.489, 10.691, 10.808, 10.556, 10.046, 9.214, 8.838, 8.388, 8.343, 8.709, 8.804, 8.726, 8.696, 8.664, 8.807, 8.875, 8.434, 7.856, 7.729, 7.634, 7.998, 9.209, 10.401, 11.118, 11.551, 11.931, 12.031, 11.761, 11.148, 10.064, 9.026, 8.455, 7.969, 7.714, 7.591, 7.42]}"
岡山,オカヤマ,岡山市北区津島中　岡山地方気象台,34.68336111,133.9168056,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [6.786, 7.019, 6.257, 6.29, 6.209, 6.201, 6.224, 6.415, 6.83, 7.84, 8.969, 9.787, 10.369, 10.622, 10.609, 10.572, 10.027, 9.205, 8.743, 8.607, 8.627, 8.698, 8.63, 8.375, 8.229, 7.905, 7.846, 7.756, 7.428, 7.356, 7.43, 7.403, 7.824, 8.876, 10.047, 10.927, 11.357, 11.691, 11.86, 11.73, 11.27, 10.252, 9.478, 9.036, 8.334, 7.946, 7.835, 7.774]}"
岡山,オカヤマ,岡山市北区下石井,34.65016667,133.90025,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [6.786, 7.019, 6.257, 6.29, 6.209, 6.201, 6.224, 6.415, 6.83, 7.84, 8.969, 9.787, 10.369, 10.622, 10.609, 10.572, 10.027, 9.205, 8.743, 8.607, 8.627, 8.698, 8.63, 8.375, 8.229, 7.905, 7.846, 7.756, 7.428, 7.356, 7.43, 7.403, 7.824, 8.876, 10.047, 10.927, 11.357, 11.691, 11.86, 11.73, 11.27, 10.252, 9.478, 9.036, 8.334, 7.946, 7.835, 7.774]}"
虫明,ムシアゲ,瀬戸内市邑久町虫明,34.66691667,134.2001111,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [6.938, 7.138, 7.257, 6.844, 6.498, 6.481, 6.588, 6.667, 7.19, 8.199, 9.034, 9.864, 10.406, 10.565, 10.633, 10.14, 9.893, 9.07, 8.901, 8.876, 8.91, 8.962, 9.068, 8.937, 8.865, 8.955, 9.028, 9.086, 9.074, 9.036, 8.873, 8.793, 9.092, 10.068, 10.936, 11.323, 11.633, 11.867, 11.832, 11.526, 10.84, 9.824, 9.306, 9.033, 9.323, 9.196, 8.644, 8.291]}"
倉敷,クラシキ,倉敷市中央,34.58344444,133.7666944,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [6.997, 7.218, 6.99, 6.559, 6.469, 6.448, 6.463, 6.552, 6.973, 8.05, 9.24, 10.084, 10.571, 10.831, 10.841, 10.675, 10.192, 9.348, 9.073, 8.719, 8.674, 8.975, 9.145, 9.093, 8.989, 8.894, 9.051, 9.132, 8.563, 8.211, 8.113, 8.054, 8.392, 9.413, 10.359, 11.045, 11.467, 11.92, 12.002, 11.808, 11.197, 10.301, 9.445, 8.958, 8.491, 8.24, 8.035, 7.888]}"
